,CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
7562,F36978,1965.0,E,3.0,2021-12-22 11:42:44.863,2021-12-22,2021-12-22 00:00:00,2022-01-21,,4346.0,651.9,0
7563,F36979,3437.0,E,3.0,2021-12-22 11:50:21.153,2021-12-22,2021-12-22 00:00:00,2021-12-22,,2553.0,0.0,0
7564,F36980,7038.0,E,3.0,2021-12-22 12:06:58.663,2021-12-22,2021-12-22 00:00:00,2021-12-22,,370.0,0.0,0
7565,F36981,8128.0,E,3.0,2021-12-22 12:11:26.013,2021-12-22,2021-12-21 00:00:00,2021-12-22,,1634.0,0.0,0
7566,F36982,8523.0,C,1.0,2021-12-22 13:00:57.697,2021-12-22,2021-11-26 00:00:00,2022-01-21,2021-12-22,6620.599999999999,0.0,0
7567,F36983,2768.0,E,1.0,2021-12-22 13:08:13.153,2021-12-22,2021-12-22 00:00:00,2022-01-21,,2318.99,0.0,0
7568,F36984,2768.0,E,1.0,2021-12-22 13:12:11.200,2021-12-22,2021-12-22 00:00:00,2022-01-21,,4880.0,0.0,0
7569,F36985,5926.0,E,3.0,2021-12-22 13:16:23.197,2021-12-22,2021-12-22 00:00:00,2021-12-22,,775.0,0.0,0
7570,F36986,8523.0,E,1.0,2021-12-22 13:25:29.610,2021-12-22,2021-11-26 00:00:00,2022-01-21,,6620.6,0.0,0
7571,F36987,4649.0,E,3.0,2021-12-22 13:57:36.553,2021-12-22,2021-12-22 00:00:00,2021-12-22,,3800.0,0.0,0
7572,F36988,4766.0,E,3.0,2021-12-22 15:21:14.473,2021-12-22,2021-12-15 00:00:00,2021-12-22,,883.62,0.0,0
7573,F36989,6381.0,E,3.0,2021-12-22 16:25:29.790,2021-12-22,2021-12-22 00:00:00,2021-12-22,,3272.0,0.0,0
7574,F36990,8507.0,E,3.0,2021-12-22 16:40:07.980,2021-12-22,2021-12-15 00:00:00,2021-12-22,,4741.32,0.0,0
7575,F36991,466.0,E,1.0,2021-12-22 16:52:15.287,2021-12-22,2021-12-22 00:00:00,2022-02-20,,4928.4,0.0,0
7576,F36992,7038.0,E,3.0,2021-12-23 08:39:08.377,2021-12-23,2021-12-23 00:00:00,2021-12-23,,2775.0,0.0,0
7577,F36993,6072.0,E,3.0,2021-12-23 09:07:46.350,2021-12-23,2021-12-20 00:00:00,2021-12-23,,2511.0,0.0,0
7578,F36994,9000.0,E,3.0,2021-12-23 09:33:49.900,2021-12-23,2021-12-23 00:00:00,2021-12-23,,166.091,0.0,0
7579,F36995,3424.0,E,3.0,2021-12-23 12:54:36.607,2021-12-23,2021-12-23 00:00:00,2021-12-23,,3600.0,0.0,0
7580,F36996,2876.0,E,3.0,2021-12-23 12:59:50.797,2021-12-23,2021-12-23 00:00:00,2021-12-23,,1815.63,0.0,0
7581,F36997,49.0,E,1.0,2021-12-23 14:29:50.730,2021-12-23,2021-12-23 00:00:00,2022-01-07,,6540.0,0.0,0
7582,F36998,8263.0,E,6.0,2021-12-23 16:38:13.807,2021-12-23,2021-12-23 00:00:00,2021-12-23,,3419.1724,0.0,0
7583,F36999,9.0,E,1.0,2021-12-23 16:43:24.507,2021-12-23,2021-12-16 00:00:00,2022-01-22,,9108.0,0.0,0
7584,F37000,4430.0,E,1.0,2021-12-23 16:54:56.457,2021-12-23,2021-12-23 00:00:00,2021-12-23,,29257.0,0.0,0
7585,F37001,8540.0,E,3.0,2021-12-23 17:03:36.700,2021-12-23,2021-12-22 00:00:00,2021-12-23,,381.95,0.0,0
7586,F37002,5233.0,E,3.0,2021-12-23 17:12:01.013,2021-12-23,2021-12-23 00:00:00,2021-12-23,,88.55,0.0,0
7587,F37003,5926.0,E,2.0,2021-12-23 17:20:08.857,2021-12-23,2021-12-23 00:00:00,2021-12-23,,760.7931,0.0,0
7588,F37004,5926.0,E,2.0,2021-12-23 17:22:37.800,2021-12-23,2021-12-23 00:00:00,2021-12-23,,1988.8017,0.0,0
7589,F37005,5926.0,E,2.0,2021-12-23 17:24:09.800,2021-12-23,2021-12-23 00:00:00,2021-12-23,,3570.0,0.0,0
7590,F37006,5926.0,E,2.0,2021-12-23 17:26:06.247,2021-12-23,2021-12-23 00:00:00,2021-12-23,,177.6551,0.0,0
7591,F37007,3624.0,E,2.0,2021-12-23 17:28:12.413,2021-12-23,2021-12-09 00:00:00,2021-12-23,,11091.3,0.0,0
7592,F37008,5372.0,E,3.0,2021-12-23 17:36:10.407,2021-12-23,2021-12-21 00:00:00,2021-12-23,,6617.0,0.0,0
7593,F37009,2768.0,E,1.0,2021-12-23 17:38:46.860,2021-12-23,2021-12-23 00:00:00,2022-01-22,,3812.0,0.0,0
7594,F37010,466.0,E,1.0,2021-12-23 17:41:14.963,2021-12-23,2021-12-22 00:00:00,2022-02-21,,7010.5,0.0,0
7595,F37011,466.0,E,1.0,2021-12-23 17:43:38.717,2021-12-23,2021-12-23 00:00:00,2022-02-21,,9000.0,0.0,0
7596,F37012,6964.0,E,2.0,2021-12-23 17:50:18.180,2021-12-23,2021-12-21 00:00:00,2021-12-23,,20718.0,0.0,0
7597,F37013,47.0,E,2.0,2021-12-23 17:56:37.223,2021-12-23,2021-12-23 00:00:00,2021-12-23,,6034.4827,0.0,0
7598,F37014,3444.0,E,3.0,2021-12-24 09:45:01.613,2021-12-24,2021-12-17 00:00:00,2021-12-24,,2155.172,0.0,0
7599,F37015,4797.0,E,3.0,2021-12-24 09:47:35.127,2021-12-24,2021-12-21 00:00:00,2022-01-08,,4310.344800000001,0.0,0
7600,F37016,2723.0,E,3.0,2021-12-24 09:50:11.010,2021-12-24,2021-12-21 00:00:00,2021-12-24,,3017.2413,0.0,0
7601,F37017,8472.0,E,3.0,2021-12-24 09:51:33.277,2021-12-24,2021-12-23 00:00:00,2021-12-24,,808.3879000000001,0.0,0
7602,F37018,8520.0,E,3.0,2021-12-24 10:18:40.213,2021-12-24,2021-12-15 00:00:00,2021-12-24,,12924.640000000001,0.0,0
7603,F37019,806.0,E,2.0,2021-12-24 10:21:48.393,2021-12-24,2021-12-24 00:00:00,2022-01-08,,4343.0,0.0,0
7604,F37020,6259.0,E,3.0,2021-12-24 10:30:49.980,2021-12-24,2021-12-21 00:00:00,2021-12-24,,10500.0,0.0,0
7605,F37021,5926.0,E,2.0,2021-12-29 11:28:20.853,2021-12-29,2021-12-29 00:00:00,2021-12-29,,4310.344,0.0,0
7606,F37022,8543.0,E,1.0,2021-12-30 11:01:23.887,2021-12-30,2021-12-30 00:00:00,2021-12-30,,47413.79,0.0,0
7607,F37023,8387.0,E,2.0,2021-12-31 17:32:23.977,2021-12-31,2021-12-31 00:00:00,2021-12-31,,5136.22,0.0,0
7608,F37024,5926.0,E,3.0,2022-01-05 08:28:01.297,2022-01-05,2022-01-03 00:00:00,2022-01-05,,1266.83,0.0,0
7609,F37025,5095.0,E,3.0,2022-01-05 08:33:02.130,2022-01-05,2022-01-03 00:00:00,2022-01-05,,385.00000000000006,0.0,0
7610,F37026,8544.0,E,3.0,2022-01-05 08:34:53.043,2022-01-05,2022-01-03 00:00:00,2022-01-05,,85.0,0.0,0
7611,F37027,4649.0,E,3.0,2022-01-05 08:39:01.013,2022-01-05,2022-01-03 00:00:00,2022-01-05,,712.5000000000001,0.0,0
7612,F37028,5037.0,E,3.0,2022-01-05 09:02:47.580,2022-01-05,2022-01-04 00:00:00,2022-01-05,,2440.0,0.0,0
7613,F37029,5046.0,E,3.0,2022-01-05 09:04:58.920,2022-01-05,2022-01-04 00:00:00,2022-01-05,,298.70000000000005,0.0,0
7614,F37030,0.0,E,3.0,2022-01-05 09:10:04.037,2022-01-05,2022-01-04 00:00:00,2022-01-05,,806.5460000000002,0.0,0
7615,F37031,7033.0,E,3.0,2022-01-05 09:12:12.373,2022-01-05,2022-01-04 00:00:00,2022-01-05,,2766.152,0.0,0
7616,F37032,6746.0,E,3.0,2022-01-05 09:16:16.223,2022-01-05,2022-01-04 00:00:00,2022-01-05,,296.6288,0.0,0
7617,F37033,8314.0,E,3.0,2022-01-05 09:18:44.533,2022-01-05,2022-01-04 00:00:00,2022-01-05,,836.2,0.0,0
7618,F37034,5926.0,E,2.0,2022-01-05 09:24:34.323,2022-01-05,2021-06-30 00:00:00,2022-01-05,,434.48,0.0,0
7619,F37035,8545.0,E,3.0,2022-01-05 09:43:09.383,2022-01-05,2022-01-05 00:00:00,2022-01-05,,548.2760000000001,0.0,0
7620,F37036,8483.0,E,2.0,2022-01-05 10:31:12.137,2022-01-05,2021-10-26 00:00:00,2022-01-05,,1264.05,0.0,0
7621,F37037,3011.0,E,3.0,2022-01-05 11:02:46.710,2022-01-05,2022-01-04 00:00:00,2022-01-05,,48.0,0.0,0
7622,F37038,8540.0,E,3.0,2022-01-05 11:05:18.277,2022-01-05,2022-01-04 00:00:00,2022-01-05,,258.62,0.0,0
7623,F37039,3033.0,E,3.0,2022-01-05 11:09:05.883,2022-01-05,2022-01-05 00:00:00,2022-01-05,,342.0,0.0,0
7624,F37040,5926.0,E,3.0,2022-01-05 11:14:58.933,2022-01-05,2022-01-04 00:00:00,2022-01-05,,543.996,0.0,0
7625,F37041,8316.0,E,3.0,2022-01-05 11:17:31.197,2022-01-05,2022-01-03 00:00:00,2022-01-05,,3861.2917,0.0,0
7626,F37042,5100.0,E,3.0,2022-01-05 11:19:47.257,2022-01-05,2022-01-03 00:00:00,2022-01-05,,140.0,0.0,0
7627,F37043,5926.0,E,2.0,2022-01-05 11:24:38.623,2022-01-05,2021-12-07 00:00:00,2022-01-05,,818.968,0.0,0
7628,F37044,8503.0,E,3.0,2022-01-05 12:12:19.520,2022-01-05,2021-11-26 00:00:00,2022-01-05,,14000.0,0.0,0
7629,F37045,8316.0,C,3.0,2022-01-05 12:20:29.950,2022-01-05,2022-01-05 00:00:00,2022-01-05,2022-02-02,316.91,0.0,0
7630,F37046,8316.0,E,2.0,2022-01-05 13:45:47.080,2022-01-05,2022-01-05 00:00:00,2022-01-05,,283.5,0.0,0
7631,F37047,8316.0,C,2.0,2022-01-05 13:51:43.517,2022-01-05,2022-01-05 00:00:00,2022-01-05,2022-01-13,283.5,0.0,0
7632,F37048,6607.0,E,3.0,2022-01-05 15:30:39.787,2022-01-05,2021-12-10 00:00:00,2022-01-05,,1615.0000000000002,0.0,0
7633,F37049,6607.0,E,3.0,2022-01-05 15:33:18.847,2022-01-05,2021-12-10 00:00:00,2022-01-05,,1615.0000000000002,0.0,0
7634,F37050,6607.0,E,3.0,2022-01-05 15:35:20.697,2022-01-05,2021-12-10 00:00:00,2022-01-05,,1615.0000000000002,0.0,0
7635,F37051,6607.0,E,3.0,2022-01-05 15:37:35.163,2022-01-05,2021-12-10 00:00:00,2022-01-05,,1615.0000000000002,0.0,0
7636,F37052,6607.0,E,3.0,2022-01-05 15:40:39.837,2022-01-05,2021-12-10 00:00:00,2022-01-05,,1615.0000000000002,0.0,0
7637,F37053,5046.0,E,3.0,2022-01-05 15:49:24.547,2022-01-05,2022-01-04 00:00:00,2022-01-05,,1485.2500000000002,0.0,0
7638,F37054,8520.0,E,3.0,2022-01-05 15:58:45.123,2022-01-05,2021-12-15 00:00:00,2022-01-05,,2095.25,0.0,0
7639,F37055,5926.0,E,3.0,2022-01-05 17:05:14.653,2022-01-05,2022-01-05 00:00:00,2022-01-05,,711.017,0.0,0
7640,F37056,8316.0,E,3.0,2022-01-05 17:07:45.390,2022-01-05,2022-01-05 00:00:00,2022-01-05,,316.91,0.0,0
7641,F37057,6779.0,E,3.0,2022-01-05 17:12:39.183,2022-01-05,2022-01-05 00:00:00,2022-01-05,,8296.910000000002,0.0,0
7642,F37058,537.0,E,3.0,2022-01-05 17:41:30.273,2022-01-05,2021-08-06 00:00:00,2022-02-04,,481.25,0.0,0
7643,F37059,6198.0,E,3.0,2022-01-05 17:43:53.637,2022-01-05,2022-01-05 00:00:00,2022-01-05,,1542.555,0.0,0
7644,F37060,9566.0,E,3.0,2022-01-05 17:50:53.990,2022-01-05,2021-12-23 00:00:00,2022-01-05,,375.00000000000006,0.0,0
7645,F37061,4695.0,E,1.0,2022-01-05 17:57:44.403,2022-01-05,2021-12-23 00:00:00,2022-03-06,,12606.849999999999,0.0,0
7646,F37062,4464.0,E,3.0,2022-01-06 14:51:02.567,2022-01-06,2022-01-06 00:00:00,2022-01-21,,750.0,0.0,0
7647,F37063,6050.0,E,3.0,2022-01-06 15:25:19.543,2022-01-06,2022-01-06 00:00:00,2022-01-06,,630.0,0.0,0
7648,F37064,6202.0,E,3.0,2022-01-06 15:44:18.663,2022-01-06,2022-01-06 00:00:00,2022-01-06,,1995.0600000000002,0.0,0
7649,F37065,5633.0,E,2.0,2022-01-06 16:19:09.370,2022-01-06,2022-01-06 00:00:00,2022-01-06,,738.0000000000001,0.0,0
7650,F37066,5926.0,E,3.0,2022-01-07 08:57:11.393,2022-01-07,2022-01-06 00:00:00,2022-01-07,,414.0,0.0,0
7651,F37067,1289.0,E,3.0,2022-01-07 09:24:40.013,2022-01-07,2021-12-23 00:00:00,2022-02-06,,2815.59,0.0,0
7652,F37068,8472.0,E,3.0,2022-01-07 09:29:20.917,2022-01-07,2022-01-04 00:00:00,2022-01-07,,1616.7700000000002,0.0,0
7653,F37069,8257.0,E,6.0,2022-01-07 10:29:17.737,2022-01-07,2022-01-07 00:00:00,2022-02-06,,3000.0000000000005,0.0,0
7654,F37070,8304.0,E,3.0,2022-01-07 10:38:20.867,2022-01-07,2022-01-07 00:00:00,2022-01-07,,478.60900000000004,0.0,0
7655,F37071,8434.0,E,3.0,2022-01-07 11:17:01.633,2022-01-07,2021-12-17 00:00:00,2022-01-07,,5544.0,0.0,0
7656,F37072,960.0,E,3.0,2022-01-07 12:02:47.213,2022-01-07,2022-01-07 00:00:00,2022-01-22,,1350.0,0.0,0
7657,F37073,6259.0,E,2.0,2022-01-07 12:04:48.490,2022-01-07,2022-01-07 00:00:00,2022-01-07,,5115.0,0.0,0
7658,F37074,8547.0,E,3.0,2022-01-07 12:43:03.267,2022-01-07,2022-01-07 00:00:00,2022-01-07,,709.6,0.0,0
7659,F37075,2624.0,C,3.0,2022-01-07 13:33:53.190,2022-01-07,2022-01-07 00:00:00,2022-01-07,2022-01-25,1756.0400000000002,0.0,0
7660,F37076,2624.0,E,3.0,2022-01-07 13:44:15.913,2022-01-07,2022-01-07 00:00:00,2022-01-07,,1724.13,0.0,0
7661,F37077,3444.0,E,3.0,2022-01-07 14:16:46.260,2022-01-07,2021-12-17 00:00:00,2022-01-07,,4010.9200000000005,0.0,0
7662,F37078,644.0,E,1.0,2022-01-07 15:56:42.897,2022-01-07,2022-01-08 00:00:00,2022-03-08,,38979.600000000006,0.0,0
7663,F37079,125.0,E,3.0,2022-01-07 17:29:58.717,2022-01-07,2022-01-07 00:00:00,2022-01-07,,422.0,0.0,0
7664,F37080,5926.0,E,3.0,2022-01-07 17:34:29.610,2022-01-07,2022-01-07 00:00:00,2022-01-07,,2559.5368000000003,0.0,0
7665,F37081,6895.0,E,2.0,2022-01-10 09:42:50.420,2022-01-10,2022-01-10 00:00:00,2022-01-10,,224.2,0.0,0
7666,F37082,5910.0,E,2.0,2022-01-10 11:26:25.120,2022-01-10,2022-01-10 00:00:00,2022-01-25,,333.74,0.0,0
7667,F37083,8387.0,E,1.0,2022-01-10 11:31:39.300,2022-01-10,2022-01-06 00:00:00,2022-01-10,,5136.216,0.0,0
7668,F37084,8548.0,E,2.0,2022-01-10 13:32:29.723,2022-01-10,2022-01-10 00:00:00,2022-01-10,,537.7800000000001,0.0,0
7669,F37085,1965.0,E,2.0,2022-01-10 15:44:28.160,2022-01-10,2022-01-10 00:00:00,2022-02-09,,4786.09,717.91,0
7670,F37086,644.0,E,1.0,2022-01-10 16:02:00.500,2022-01-10,2022-01-08 00:00:00,2022-03-11,,38979.600000000006,0.0,0
7671,F37087,8439.0,E,3.0,2022-01-10 16:22:52.143,2022-01-10,2021-12-23 00:00:00,2022-01-10,,601.23,0.0,0
7672,F37088,5926.0,E,3.0,2022-01-10 17:17:44.163,2022-01-10,2022-01-10 00:00:00,2022-01-10,,193.10000000000002,0.0,0
7673,F37089,5944.0,E,2.0,2022-01-11 09:54:29.783,2022-01-11,2022-01-11 00:00:00,2022-01-11,,3177.2904,0.0,0
7674,F37090,6895.0,E,2.0,2022-01-11 11:46:52.130,2022-01-11,2022-01-11 00:00:00,2022-01-11,,245.20000000000002,0.0,0
7675,F37091,6725.0,E,2.0,2022-01-11 12:23:10.850,2022-01-11,2022-01-11 00:00:00,2022-01-11,,145.5,0.0,0
7676,F37092,8316.0,E,3.0,2022-01-11 13:05:43.430,2022-01-11,2022-01-10 00:00:00,2022-01-11,,3664.6000000000004,0.0,0
7677,F37093,6451.0,E,3.0,2022-01-11 13:24:12.027,2022-01-11,2022-01-14 00:00:00,2022-01-19,,6250.0,0.0,0
7678,F37094,4649.0,E,2.0,2022-01-11 13:37:09.510,2022-01-11,2022-01-11 00:00:00,2022-01-11,,712.5000000000001,0.0,0
7679,F37095,7044.0,E,3.0,2022-01-11 13:53:03.030,2022-01-11,2022-01-06 00:00:00,2022-01-11,,867.33,0.0,0
7680,F37096,2549.0,E,2.0,2022-01-11 16:09:02.327,2022-01-11,2022-01-11 00:00:00,2022-02-10,,1140.0,0.0,0
7681,F37097,3718.0,E,2.0,2022-01-11 16:22:59.350,2022-01-11,2021-12-20 00:00:00,2022-01-11,,945.0000000000001,0.0,0
7682,F37098,4797.0,E,3.0,2022-01-12 09:29:41.020,2022-01-12,2022-01-04 00:00:00,2022-01-27,,10384.0,0.0,0
7683,F37099,537.0,E,3.0,2022-01-12 09:36:53.343,2022-01-12,2022-01-06 00:00:00,2022-02-11,,25554.243000000002,0.0,0
7684,F37100,1289.0,E,3.0,2022-01-12 09:45:18.097,2022-01-12,2022-01-11 00:00:00,2022-02-11,,938.5300000000001,0.0,0
7685,F37101,8550.0,E,2.0,2022-01-12 10:07:25.877,2022-01-12,2022-01-12 00:00:00,2022-01-12,,1142.67,0.0,0
7686,F37102,466.0,E,1.0,2022-01-12 10:18:08.993,2022-01-12,2021-12-24 00:00:00,2022-03-13,,38160.0,0.0,0
7687,F37103,2163.0,E,3.0,2022-01-12 10:43:27.530,2022-01-12,2022-01-12 00:00:00,2022-01-12,,5572.89,0.0,0
7688,F37104,5861.0,E,2.0,2022-01-12 11:44:48.663,2022-01-12,2022-01-12 00:00:00,2022-01-12,,1530.0006,0.0,0
7689,F37105,1266.0,E,3.0,2022-01-12 11:49:03.053,2022-01-12,2022-01-12 00:00:00,2022-02-26,,5050.8,0.0,0
7690,F37106,5926.0,E,2.0,2022-01-12 17:11:39.263,2022-01-12,2021-12-10 00:00:00,2022-01-12,,32.95,0.0,0
7691,F37107,8263.0,E,6.0,2022-01-12 17:15:30.927,2022-01-12,2022-01-12 00:00:00,2022-01-12,,11051.273,0.0,0
7692,F37108,7038.0,E,2.0,2022-01-13 10:34:25.157,2022-01-13,2022-01-13 00:00:00,2022-01-13,,1738.8,0.0,0
7693,F37109,6610.0,E,2.0,2022-01-13 12:43:00.460,2022-01-13,2022-01-13 00:00:00,2022-01-13,,180.00000000000003,0.0,0
7694,F37110,8544.0,E,3.0,2022-01-13 14:59:32.330,2022-01-13,2022-01-11 00:00:00,2022-01-13,,4963.1,0.0,0
7695,F37111,8544.0,E,3.0,2022-01-13 15:02:03.167,2022-01-13,2022-01-13 00:00:00,2022-01-13,,712.95,0.0,0
7696,F37112,6169.0,E,2.0,2022-01-13 15:41:55.133,2022-01-13,2022-01-13 00:00:00,2022-01-13,,482.0,0.0,0
7697,F37113,9000.0,E,3.0,2022-01-13 17:45:47.860,2022-01-13,2022-01-13 00:00:00,2022-01-13,,1026.2096,0.0,0
7698,F37114,6588.0,E,2.0,2022-01-14 10:41:26.597,2022-01-14,2021-11-24 00:00:00,2022-01-14,,1111.6946000000003,0.0,0
7699,F37115,1429.0,E,1.0,2022-01-14 11:42:12.060,2022-01-14,2022-01-14 00:00:00,2022-03-15,,9450.0,0.0,0
7700,F37116,58.0,E,2.0,2022-01-14 12:56:49.447,2022-01-14,2022-01-14 00:00:00,2022-01-29,,3937.5000000000005,0.0,0
7701,F37117,806.0,E,3.0,2022-01-14 13:07:00.067,2022-01-14,2022-01-07 00:00:00,2022-01-29,,4343.0,0.0,0
7702,F37118,6214.0,E,2.0,2022-01-14 13:09:44.647,2022-01-14,2022-01-14 00:00:00,2022-01-14,,662.7,0.0,0
7703,F37119,8242.0,E,2.0,2022-01-14 14:40:04.317,2022-01-14,2022-01-14 00:00:00,2022-01-14,,169.8,0.0,0
7704,F37120,8546.0,E,3.0,2022-01-14 15:51:49.333,2022-01-14,2022-01-14 00:00:00,2022-01-14,,2150.0,0.0,0
7705,F37121,8552.0,E,2.0,2022-01-14 17:17:41.307,2022-01-14,2022-01-14 00:00:00,2022-01-14,,261.76,0.0,0
7706,F37122,5669.0,E,2.0,2022-01-17 09:30:12.653,2022-01-17,2022-01-17 00:00:00,2022-01-17,,472.5,0.0,0
7707,F37123,8607.0,E,2.0,2022-01-17 10:40:56.950,2022-01-17,2022-01-17 00:00:00,2022-01-17,,720.0,0.0,0
7708,F37124,8553.0,E,2.0,2022-01-17 11:01:26.273,2022-01-17,2022-01-17 00:00:00,2022-01-17,,89.68,0.0,0
7709,F37125,6.0,E,2.0,2022-01-17 11:14:43.500,2022-01-17,2022-01-18 00:00:00,2022-02-01,,2655.0,0.0,0
7710,F37126,6211.0,E,2.0,2022-01-17 12:15:34.100,2022-01-17,2022-01-17 00:00:00,2022-01-17,,385.00000000000006,0.0,0
7711,F37127,8511.0,E,2.0,2022-01-17 12:54:27.863,2022-01-17,2022-01-17 00:00:00,2022-01-17,,147.0,0.0,0
7712,F37128,8555.0,E,3.0,2022-01-17 12:59:35.463,2022-01-17,2022-01-17 00:00:00,2022-01-17,,1850.0,0.0,0
7713,F37129,2723.0,E,3.0,2022-01-17 13:51:15.387,2022-01-17,2022-01-06 00:00:00,2022-01-17,,3462.0,0.0,0
7714,F37130,5673.0,E,3.0,2022-01-17 14:21:28.277,2022-01-17,2022-01-17 00:00:00,2022-01-17,,2528.5,0.0,0
7715,F37131,5598.0,E,2.0,2022-01-17 15:18:27.127,2022-01-17,2022-01-17 00:00:00,2022-01-17,,1185.0000000000002,0.0,0
7716,F37132,6963.0,E,2.0,2022-01-17 15:20:42.590,2022-01-17,2022-01-17 00:00:00,2022-01-17,,880.0000000000001,0.0,0
7717,F37133,5926.0,E,2.0,2022-01-17 17:20:48.803,2022-01-17,2022-01-17 00:00:00,2022-01-17,,131.35000000000002,0.0,0
7718,F37134,5926.0,E,2.0,2022-01-17 17:25:30.737,2022-01-17,2022-01-17 00:00:00,2022-01-17,,2420.0,0.0,0
7719,F37135,8549.0,E,2.0,2022-01-18 10:46:22.473,2022-01-18,2022-01-13 00:00:00,2022-01-18,,29750.0,0.0,0
7720,F37136,8251.0,C,2.0,2022-01-18 14:14:52.287,2022-01-18,2022-01-18 00:00:00,2022-01-18,2022-01-18,1716.0,0.0,0
7721,F37137,4906.0,E,2.0,2022-01-18 15:12:03.780,2022-01-18,2022-01-18 00:00:00,2022-01-18,,560.9928,0.0,0
7722,F37138,3108.0,E,2.0,2022-01-18 16:43:56.553,2022-01-18,2022-01-18 00:00:00,2022-01-18,,337.7,0.0,0
7723,F37139,8251.0,E,2.0,2022-01-18 17:17:01.007,2022-01-18,2022-01-18 00:00:00,2022-01-18,,1194.8,0.0,0
7724,F37140,5926.0,E,2.0,2022-01-18 17:21:44.173,2022-01-18,2022-01-18 00:00:00,2022-01-18,,240.13450000000003,0.0,0
7725,F37141,238.0,E,3.0,2022-01-19 11:38:37.430,2022-01-19,2022-01-10 00:00:00,2022-01-19,,1116.28,0.0,0
7726,F37142,238.0,E,3.0,2022-01-19 11:40:38.943,2022-01-19,2022-01-10 00:00:00,2022-01-19,,1116.2800000000002,0.0,0
7727,F37143,47.0,E,2.0,2022-01-19 12:57:55.920,2022-01-19,2021-12-20 00:00:00,2022-01-19,,12769.6,0.0,0
7728,F37144,4802.0,E,2.0,2022-01-19 13:13:33.240,2022-01-19,2022-01-19 00:00:00,2022-01-19,,420.0,0.0,0
7729,F37145,6895.0,E,2.0,2022-01-19 14:35:04.397,2022-01-19,2022-01-19 00:00:00,2022-01-19,,550.0,0.0,0
7730,F37146,2995.0,E,2.0,2022-01-19 14:46:53.947,2022-01-19,2022-01-19 00:00:00,2022-01-27,,1569.48,0.0,0
7731,F37147,1053.0,E,1.0,2022-01-19 15:12:26.383,2022-01-19,2022-01-17 00:00:00,2022-04-19,,17420.0,0.0,0
7732,F37148,6746.0,E,2.0,2022-01-19 15:26:12.723,2022-01-19,2022-01-18 00:00:00,2022-01-19,,5930.780000000001,0.0,0
7733,F37149,6892.0,E,2.0,2022-01-19 17:26:32.663,2022-01-19,2022-01-19 00:00:00,2022-01-19,,570.5,0.0,0
7734,F37150,8341.0,E,3.0,2022-01-19 17:33:52.800,2022-01-19,2021-12-14 00:00:00,2022-01-19,,4950.860000000001,0.0,0
7735,F37151,3032.0,E,2.0,2022-01-20 09:07:35.407,2022-01-20,2022-01-20 00:00:00,2022-01-20,,1007.4984999999999,0.0,0
7736,F37152,6767.0,E,3.0,2022-01-20 10:16:25.197,2022-01-20,2022-01-17 00:00:00,2022-01-20,,10577.12,0.0,0
7737,F37153,5926.0,E,2.0,2022-01-20 10:38:51.643,2022-01-20,2022-01-20 00:00:00,2022-01-20,,1044.0,0.0,0
7738,F37154,5926.0,E,2.0,2022-01-20 10:54:57.947,2022-01-20,2022-01-19 00:00:00,2022-01-20,,371.82000000000005,0.0,0
7739,F37155,5279.0,E,2.0,2022-01-20 12:39:56.600,2022-01-20,2022-01-20 00:00:00,2022-01-20,,240.0,0.0,0
7740,F37156,8540.0,E,3.0,2022-01-20 12:42:18.520,2022-01-20,2022-01-19 00:00:00,2022-01-20,,255.01000000000002,0.0,0
7741,F37157,6658.0,E,2.0,2022-01-20 15:18:32.160,2022-01-20,2022-01-20 00:00:00,2022-01-20,,182.1,0.0,0
7742,F37158,5819.0,E,2.0,2022-01-20 16:06:54.703,2022-01-20,2022-01-20 00:00:00,2022-01-20,,1886.0,0.0,0
7743,F37159,8325.0,E,2.0,2022-01-20 16:33:33.087,2022-01-20,2022-01-20 00:00:00,2022-01-20,,416.45500000000004,0.0,0
7744,F37160,4802.0,E,2.0,2022-01-21 10:24:46.847,2022-01-21,2022-01-21 00:00:00,2022-01-21,,1703.7504,0.0,0
7745,F37161,8316.0,E,3.0,2022-01-21 11:24:57.240,2022-01-21,2022-01-14 00:00:00,2022-01-21,,5512.5,0.0,0
7746,F37162,8067.0,E,2.0,2022-01-21 12:06:46.240,2022-01-21,2022-01-21 00:00:00,2022-01-21,,11723.1,0.0,0
7747,F37163,5593.0,E,1.0,2022-01-21 13:15:00.773,2022-01-21,2022-01-28 00:00:00,2022-02-05,,4800.0,0.0,0
7748,F37164,6781.0,E,3.0,2022-01-21 14:02:17.000,2022-01-21,2022-01-21 00:00:00,2022-01-21,,283.87850000000003,0.0,0
7749,F37165,8551.0,E,2.0,2022-01-21 14:23:00.363,2022-01-21,2022-01-21 00:00:00,2022-01-21,,8127.0,0.0,0
7750,F37166,8551.0,E,2.0,2022-01-21 14:27:03.100,2022-01-21,2022-01-21 00:00:00,2022-01-21,,2816.4741000000004,0.0,0
7751,F37167,3131.0,E,2.0,2022-01-21 15:56:11.620,2022-01-21,2021-12-17 00:00:00,2022-01-21,,1026.55,0.0,0
7752,F37168,8274.0,E,2.0,2022-01-21 16:23:34.633,2022-01-21,2022-01-21 00:00:00,2022-01-21,,4960.0,0.0,0
